{url} {actual_label} {predicted_label} {correctness}
wrightwoodsurveillance.com safe safe correct
girlsway.sexy safe safe correct
cornoemanso.blogspot.com.br safe safe correct
kingsfirearmsonline.com safe safe correct
mint-coin.org safe safe correct
iranliftshop.com safe safe correct
choose.tv safe safe correct
cangzhou.gov.cn safe safe correct
sh148.org safe safe correct
vrzinc.com safe safe correct
fc-magdeburg.de safe safe correct
rhemabiblecollege.co.za safe safe correct
volby.cz safe safe correct
lxzq.com.cn safe safe correct
rollersports.cn safe safe correct
xvideosoficial.com safe safe correct
shonan-kokusai.jp safe safe correct
ksaroz.com.np safe safe correct
ultradruk.com safe safe correct
newportonthelevee.com safe safe correct
englishgreece.blogspot.gr safe safe correct
suncamp.co.uk safe safe correct
1108862.com safe safe correct
quantiphi.com safe safe correct
rahatiran.com safe safe correct
otentik.com safe safe correct
minecraftserver.net safe safe correct
selfadsi.org safe safe correct
lovingnewyork.com.br safe safe correct
suplyd.com safe safe correct
helportoped.ru safe safe correct
tastyeverafter.com safe safe correct
bartenderbarista.com safe safe correct
arabiangenes.com safe safe correct
girltweetsworld.com safe safe correct
sms-kari.ir safe safe correct
fenceit.ch safe safe correct
ideal.co.ir safe safe correct
oriobranco.net safe safe correct
amr-australia.com.au safe safe correct
peptid-premium.ru safe safe correct
nra.org.uk safe safe correct
carolina-hf.myshopify.com safe safe correct
vulkanplatinum-777.com safe safe correct
ricons.vn safe safe correct
orfeo.pro safe safe correct
xxxilporn.com safe safe correct
nsk-sys.com safe safe correct
uni-max.ro safe safe correct
franklingolfcar.com safe safe correct
zgpks.rzeszow.pl safe safe correct
kayrosxl.ru safe safe correct
ahliman.info safe safe correct
pizzahut.co.za safe safe correct
ch8ts.de safe safe correct
theticketbucket.com safe safe correct
stenaline-edeals.co.uk safe safe correct
vmagazineshop.com safe safe correct
business-art.jp safe safe correct
wethepizza.com safe safe correct
aus3d.com.au safe safe correct
merawatan.pk safe safe correct
nutricionmuscular.com safe safe correct
elite-dangerous-blog.co.uk safe safe correct
okcorral.fr safe safe correct
stringersports.com.au safe safe correct
berlin030.de safe safe correct
harnigsowns.tumblr.com safe safe correct
gpgcheckout.com safe safe correct
pdtnyc.com safe safe correct
teen-lil.tk safe safe correct
girls--cafe.com safe safe correct
www2015.it safe safe correct
cisro.co.kr safe safe correct
eksiresalamati.com safe safe correct
justxvideos.com safe safe correct
badrsun.com safe safe correct
hkdesignjobs.com safe safe correct
agrotehcom.ru safe safe correct
esdpc.com safe safe correct
hakuhodo.cn safe safe correct
hsdfy.com safe safe correct
coloradoci.com safe safe correct
ideatrans.net safe safe correct
vitalunlock.com safe safe correct
egramdigital.co.in safe safe correct
justanothergallery.myshopify.com safe safe correct
lalaxiaoshuo.com safe safe correct
battlefix.com safe safe correct
elec20.ir safe safe correct
1200rt.com safe safe correct
carpang.com safe safe correct
hindicbse.com safe safe correct
lets-clic.com safe safe correct
govtsalary.in safe safe correct
androidrevolution.org safe safe correct
valuert.com safe safe correct
noblesecurities.pl safe safe correct
estgp.pt safe safe correct
superdonusum.com safe safe correct
mousepads.cool safe safe correct
thebestlockers.com safe safe correct
charmdome.com safe safe correct
booktaxibcn.com safe safe correct
otp.go.th safe safe correct
hestragloves.com safe safe correct
megapornoonline.com safe safe correct
rockforddiocese.org safe safe correct
coursfsjes.com safe safe correct
ampnetwork.net safe safe correct
campbellsci.ca safe safe correct
oper.koeln safe safe correct
pepinieres-valderdre.fr safe safe correct
sanmarinofotocine.sm safe safe correct
9download.ir safe safe correct
affordablebasementwaterproofinginc.com safe safe correct
sleephabits.net safe safe correct
timesleaderonline.com safe safe correct
steelcitycon.com safe safe correct
oar.archi safe safe correct
lasvegasliving.com safe safe correct
lg-ess.com safe safe correct
eraeverywhere.com safe safe correct
ossu.org safe safe correct
creditladder.co.uk safe safe correct
mamabank.com.tr safe safe correct
justintv-izle.org safe safe correct
innocentstore.sk safe safe correct
barharborwhales.com safe safe correct
acube-ac.com safe safe correct
geopoliticalmonitor.com safe safe correct
citizenlab.co safe safe correct
miguelgarcia.xyz safe safe correct
wpformers.com safe safe correct
pesni-film.ru safe safe correct
netping.ru safe safe correct
kscst.org.in safe safe correct
3e.pl safe safe correct
solina-avto.ru safe safe correct
geo-mag.eu safe safe correct
snwa.com safe safe correct
caracasfutbolclub.com safe safe correct
unitus.online safe safe correct
ipaye.com safe safe correct
junecrandoncosmetics.com safe safe correct
markloud.net safe safe correct
luxecitycenter.com safe safe correct
preen.me safe safe correct
risoval-ko.ru safe safe correct
jav168.co safe safe correct
goquo.com safe safe correct
electrical-age.net safe safe correct
samuji.com safe safe correct
fnddayfirstone.com safe safe correct
mamapicks.jp safe safe correct
start01.info safe safe correct
cruisepeople.co.uk safe safe correct
e-cerpadla.cz safe safe correct
goodmmogame.info safe safe correct
itassurance.com safe safe correct
lascana.hu safe safe correct
catalystlatex.com safe safe correct
angebote123.com safe safe correct
verbedujour.com safe safe correct
holidaygenie.com safe safe correct
essentialftir.com safe safe correct
jee-cn.com safe safe correct
drollnation.com safe safe correct
carebulletin.com safe safe correct
tradermilionario.com safe safe correct
iranalyaum.com safe safe correct
stractest.org safe safe correct
34.gs safe safe correct
interparking-france.com safe safe correct
nerdyshow.com safe safe correct
northernirelandscreen.co.uk safe safe correct
olhanninen.livejournal.com safe safe correct
drmirshokraei-pediatrician.ir safe safe correct
tictoc.com.mx safe safe correct
savemoneycutcarbon.com safe safe correct
ilo-logistics.com safe safe correct
aventec.com.co safe safe correct
rema.gov.rw safe safe correct
hmh.org safe safe correct
4g-antennit.fi safe safe correct
cassimatis.gr safe safe correct
mcgrathlexusofchicago.com safe safe correct
santandertriathlonseries.com safe safe correct
governmentstaff.com safe safe correct
gpspanel.ir safe safe correct
madeinpego.it safe safe correct
seichi.click safe safe correct
tuanjiebao.com safe safe correct
ordernow.info safe safe correct
rheinstetten.de safe safe correct
sukatogel.com safe safe correct
tusremedioshoy.com safe safe correct
topminipc.com safe safe correct
waprik.ru safe safe correct
literary-evening.ru safe safe correct
escoladeltreball.cat safe safe correct
solicitors-barristers.co.uk safe safe correct
nudeholes.com safe safe correct
permacon.de safe safe correct
hpsn.com safe safe correct
tabita.ro safe safe correct
black-pearl-one.jimdo.com safe safe correct
bowens.co.uk safe safe correct
capmilano.it safe safe correct
yaxa.co safe safe correct
taesa.com.br safe safe correct
caucasusgeography.blogspot.nl safe safe correct
emrecetinblog.com safe safe correct
discoverytoys.net safe safe correct
tuilixy.net safe safe correct
aubergedupommier.com safe safe correct
books.or.jp safe safe correct
touristikosodigos.com safe safe correct
greatamericanhomestore.com safe safe correct
33hops.com safe safe correct
karups-gallery.com safe safe correct
omegacinemaprops.com safe safe correct
gidpopechkam.ru safe safe correct
freeexceldashboards.com safe safe correct
achterdesamenleving.nl safe safe correct
lecanzonidamore.it safe safe correct
campstarfish.org safe safe correct
hentai-italian.tumblr.com safe safe correct
smutecnioznameni.eu safe safe correct
doveoriginalstrims.com safe safe correct
bethaze.com safe safe correct
mimioconnect.com safe safe correct
truckmovers.com safe safe correct
buiclub.com safe safe correct
xn--12c6bvbb3a0cxm.com safe phishing wrong
eastfest.hu safe safe correct
kot0.com safe safe correct
dlja-mashinostroitelja.info safe safe correct
gonosen.net safe safe correct
indiastic.in safe safe correct
amonashvili.com safe safe correct
immobilienliebling.de safe safe correct
stillio.com safe safe correct
rthibert.com safe safe correct
engsoftsolutions.com safe safe correct
generationinitiative.org safe safe correct
fishaholicsnw.com safe safe correct
howtohackinsta.com safe safe correct
hindindia.com safe safe correct
njlottery.net safe safe correct
bamasportsradio.com safe safe correct
yukonsolitaire.net safe safe correct
wsszeiss.sinaapp.com safe phishing wrong
springbox.com safe safe correct
movieetc.com safe safe correct
nutricionysalud.org.es safe safe correct
film-mp4.ru safe safe correct
miru-kiku.jp safe safe correct
hats-plus.com safe safe correct
tsuruya-kisshotei.com safe safe correct
bluecomvn.com safe safe correct
eco-farm.org safe safe correct
livewebacademy.com safe safe correct
carjob.com.cn safe safe correct
brightliver.com safe safe correct
bgoplatform.com safe safe correct
alchemistindia.net safe safe correct
ibrowse.com safe safe correct
piaseczno.pl safe safe correct
uicflames.com safe safe correct
sabo-int.org safe safe correct
rull.se safe safe correct
manutan.sk safe safe correct
indian-tandoori-corner.ch safe safe correct
houseoforganic.fi safe safe correct
korea4dl.com safe safe correct
pixelosaur.com safe safe correct
balancepharm.co.kr safe safe correct
ecarenext.com safe safe correct
velo-tur.net safe safe correct
sortirepinal.fr safe safe correct
rzmask.com safe safe correct
salamat.center safe safe correct
bsnpubs.com safe safe correct
lexch.com safe safe correct
spgsoft.com safe safe correct
virtualmedia.es safe safe correct
sabermax.com safe safe correct
afishapskov.ru safe safe correct
orthodoxvera.ru safe safe correct
lidertronica.com safe safe correct
marblesthebrainstore.com safe safe correct
codeengn.com safe safe correct
spotvis.com safe safe correct
scholarnet.cn safe safe correct
perfilnews.com.br safe safe correct
holynetworknews.com safe safe correct
somepets.com safe safe correct
kaman.com safe safe correct
esmegengroup.com.sg safe safe correct
maquettes-papier.net safe safe correct
mjfgroup.biz safe safe correct
rodeodrive-bh.com safe safe correct
servicematica.com safe safe correct
ictioterm.es safe safe correct
evrazna.com safe safe correct
teachingimage.com safe safe correct
nblive.in safe safe correct
satec.es safe safe correct
deonissafaris.com safe safe correct
inquarta.com safe safe correct
24hdown.com safe safe correct
samiakonvima.blogspot.gr safe safe correct
zorba-budda.ru safe safe correct
provident.hu safe safe correct
nakeddeers.tumblr.com safe safe correct
boshraamin.com safe safe correct
sunglassesmaniac.com safe safe correct
the4um.com.mx safe safe correct
axiooworld.com safe safe correct
webmuz.com safe safe correct
allazlyrics.com safe safe correct
wearethe99percent.tumblr.com safe safe correct
caravancanopy.com safe safe correct
samix.ir safe safe correct
oedipus-mc.com safe safe correct
personalwlan.de safe safe correct
statybunaujienos.lt safe safe correct
sadevederin.blogspot.com.tr safe safe correct
schneidebrett-experte.de safe safe correct
cifi.com.cn safe safe correct
leanntech.com safe safe correct
crevisse.com safe safe correct
tripfilms.com safe safe correct
milwaukeepc.com safe safe correct
deepakperwani.com safe safe correct
futuro.hr safe safe correct
landkreis-verden.de safe safe correct
10omiha.ir safe safe correct
cortilum.mx safe safe correct
christyng.com safe safe correct
flexing4you.com safe safe correct
podarizavtra.ru safe safe correct
dronesbaratoscaseros.com safe safe correct
cgicompany.com safe safe correct
jsworld.jp safe safe correct
thinknres.com safe safe correct
dvderotiklive.com safe safe correct
weilfuneralhome.com safe safe correct
uzhasy.net safe safe correct
kocburcu.net safe safe correct
dustwell.com safe safe correct
outco.io safe safe correct
geantsat1.blogspot.com safe safe correct
brasilstore.org safe safe correct
yunmojsq.me safe safe correct
muslimhands.fr safe safe correct
omshivam.wordpress.com safe safe correct
sarahdrasnerdesign.com safe safe correct
botinagy.com safe safe correct
rovip.info safe safe correct
citizen-systems.co.jp safe safe correct
av-assembler.ru safe safe correct
bi1m.my safe safe correct
arsenal.lv safe safe correct
descargarsnapchatapp.com safe safe correct
campusadministrativo.es safe safe correct
tecknowledgebase.com safe safe correct
patriotsontheright.com safe safe correct
columbusregion.com safe safe correct
colortoner.it safe safe correct
yazz.ua safe safe correct
wcrus.ws safe safe correct
dnflawfirm.ir safe safe correct
pesquebrasil.com.br safe safe correct
japan-accessible.com safe safe correct
sage.ie safe safe correct
academiadecoaching.ro safe safe correct
anime-fr.co safe safe correct
tenhoprovaamanha.com.br safe safe correct
blogcurioso.com safe safe correct
bltomato.com safe safe correct
usonetrip.com safe safe correct
injazat.com safe safe correct
africkmarket.com safe safe correct
topbabyblogs.com safe safe correct
xn--e1aqp.kz safe safe correct
kabar-banten.com safe safe correct
trickshub.in safe safe correct
legendarysupplements.com safe safe correct
e-interiors.net safe safe correct
monunivers3d.com safe safe correct
cherepahi.info safe safe correct
shearrevival.com safe safe correct
antiqueroseemporium.com safe safe correct
xenmet.com safe safe correct
clipsporne.top safe safe correct
wrkr.com safe safe correct
genclerbirligi.org.tr safe safe correct
sickanimation.com safe safe correct
unitednaghi.com.sa safe safe correct
palmettoweekend.com safe safe correct
rmaelectronics.com safe safe correct
aedv.es safe safe correct
masanz.es safe safe correct
jerseyfoodandlife.com safe safe correct
churchofpop.net safe safe correct
incheonnews.com safe safe correct
hxtz198.com safe safe correct
glastofestfeed.com safe safe correct
satwave.blogspot.com safe safe correct
vksplus.ru safe safe correct
aga.org safe safe correct
borgocomuneantico.com safe safe correct
mayorista10.cl safe safe correct
sirkusshopping.no safe safe correct
advanscotedivoire.com safe safe correct
asandk.com safe safe correct
onelife.com safe safe correct
lascomedia.com safe safe correct
thebig-greatupdating247.pw safe safe correct
mambo-bologna.org safe safe correct
optometrieonline.de safe safe correct
yongsukakuning.blogspot.my safe safe correct
newolde.com safe safe correct
pflege-berufe.ch safe safe correct
asscat-hepatitis.org safe safe correct
iinejapan.jp safe safe correct
soaam.or.kr safe safe correct
eastrovedica.com safe safe correct
onlinetravelcurrency.com safe safe correct
elizabethspanncraig.com safe safe correct
mime.ac.in safe safe correct
astrozing.com safe safe correct
lowca-okazji.blogspot.com safe safe correct
vietstock.com.vn safe safe correct
hondamc.com safe safe correct
dealntricksloot.com safe safe correct
todoactividades.com safe safe correct
fallout2online.com safe safe correct
lacreperie.at safe safe correct
tenolee.net safe safe correct
catforehead.com safe safe correct
wannabuyawatch.com safe safe correct
swinger-personals.co.uk safe safe correct
milliyet.tv safe safe correct
randomcraft.ru safe safe correct
fishing-crew.com safe safe correct
qqbuzz.com safe safe correct
lfsgxyfshxx.com safe phishing wrong
parquecerdeira.com safe safe correct
icnareliefcanada.ca safe safe correct
chat10looks3.com safe safe correct
mytrove.com safe safe correct
tower-of-goetia.com safe safe correct
dhgllp.com safe safe correct
aats-shop.ch safe safe correct
3dinvasion.com safe safe correct
islandhousekeywest.com safe safe correct
intellihome.be safe safe correct
bajaj.pe safe safe correct
randosity.wordpress.com safe safe correct
providencecare.ca safe safe correct
montclairathletics.com safe safe correct
kingsroad.jp safe safe correct
sosyalben.com safe safe correct
wellkagu.com safe safe correct
sertanejoplus.com.br safe safe correct
johnnyetc.com safe safe correct
nastavleniya.ru safe safe correct
konzerthaus-dortmund.de safe safe correct
parfumdreams.dk safe safe correct
absoluteschool.net safe safe correct
treasure05x.jp safe safe correct
zabindy.com safe safe correct
ppzhibo.com safe safe correct
nannypoppinz.com safe safe correct
jonason-inv.com safe safe correct
tactical-corner.gr safe safe correct
painelrh.asia safe safe correct
zgwx.gov.cn safe safe correct
fahcsia.gov.au safe safe correct
smartdatasoft.com safe safe correct
electric.coop safe safe correct
rileykids.org safe safe correct
alimentacioncanina.com safe safe correct
mdhelicopters.com safe safe correct
savefrom.ws safe safe correct
difesaesicurezza.com safe safe correct
tipsxpert.com safe safe correct
craigmarlatt.com safe safe correct
boylondonchina.com safe safe correct
jinluo.tmall.com safe safe correct
vds-forum-china.de safe safe correct
foto-modelky.cz safe safe correct
monerakiennz.website safe safe correct
specialeducationadvisor.com safe safe correct
purimatravel.com safe safe correct
tdaily.ru safe safe correct
empress-empire.com safe safe correct
bravo-kernel.com safe safe correct
seflow.it safe safe correct
healthcaresupplypros.com safe safe correct
studiokensaku.com safe safe correct
cizgiromanvadisi.com safe safe correct
leesburgpharmacy.com safe safe correct
aqualiment.com safe safe correct
flagratotal.com safe safe correct
ferrarasottolestelle.it safe safe correct
jsbs2012.jp safe safe correct
bandhanmf.com safe safe correct
isadoras.com safe safe correct
pbooru.com safe safe correct
cabanesdesgrandschenes.com safe safe correct
surpluszaragoza.com safe safe correct
ekfdiagnostics.com safe safe correct
androidiletisim.com safe safe correct
4g.net safe safe correct
opensaas.com.br safe safe correct
soundgraphics.net safe safe correct
midlifebachelor.com safe safe correct
logix.com safe safe correct
arkamediaworks.com safe safe correct
publipega.com safe safe correct
ricgroup.com.au safe safe correct
gemco.com.mx safe safe correct
jewishcommunitywatch.org safe safe correct
yourfinestupdatingever.pro safe safe correct
femplaza.nl safe safe correct
corporatewatch.org safe safe correct
clipsearch.co.uk safe safe correct
baraherbs.co.il safe safe correct
webcanavari.net safe safe correct
runetmusic.ru safe safe correct
threerivers.edu safe safe correct
reque.jp safe safe correct
instantlicensing.com safe safe correct
ryansechrest.com safe safe correct
znaj.com.ua safe safe correct
invitationtojoin.com safe safe correct
typhoon-hil.com safe safe correct
total accuracy: 99.50%
